node,rank,num_genera,total_priority_score,avg_priority_score,total_otu,path,top_genera,all_genera
Dissulfuribacteraceae,family,2,4.32,2.16,8,Thermodesulfobacteriota > Dissulfuribacteria > Dissulfuribacterales,"Dissulfuribacter(2.6), Dissulfurirhabdus(1.7)",Dissulfuribacter;Dissulfurirhabdus
Granulosicoccaceae,family,1,4.31,4.31,25,Pseudomonadota > Gammaproteobacteria > Chromatiales,Granulosicoccus(4.3),Granulosicoccus
Corynebacteriaceae,family,1,4.3,4.3,735,Actinomycetota > Actinomycetes > Mycobacteriales,Corynebacterium(4.3),Corynebacterium
Spongiibacteraceae,family,2,4.28,2.14,12,Pseudomonadota > Gammaproteobacteria > Cellvibrionales,"Dasania(2.5), Sinobacterium(1.8)",Dasania;Sinobacterium
Elusimicrobiaceae,family,1,4.28,4.28,28,Elusimicrobiota > Elusimicrobia > Elusimicrobiales,Elusimicrobium(4.3),Elusimicrobium
Cellulosilyticaceae,family,1,4.23,4.23,36,Bacillota > Clostridia > Lachnospirales,Cellulosilyticum(4.2),Cellulosilyticum
Thermodesulfovibrionaceae,family,1,4.15,4.15,49,Nitrospirota > Thermodesulfovibrionia > Thermodesulfovibrionales,Thermodesulfovibrio(4.2),Thermodesulfovibrio
Nitrosomonadaceae,family,1,4.12,4.12,96,Pseudomonadota > Betaproteobacteria > Nitrosomonadales,Nitrosomonas(4.1),Nitrosomonas
Chroococcidiopsidaceae,family,1,4.09,4.09,43,Cyanobacteriota > Cyanophyceae > Chroococcidiopsidales,Chroococcidiopsis(4.1),Chroococcidiopsis
Raineyaceae,family,1,4.08,4.08,15,Bacteroidota > Cytophagia > Cytophagales,Raineya(4.1),Raineya
Oligoflexaceae,family,1,4.08,4.08,22,Bdellovibrionota > Oligoflexia > Oligoflexales,Oligoflexus(4.1),Oligoflexus
Candidatus Thermobaculaceae,family,1,4.08,4.08,15,Chloroflexota > Chloroflexia > Candidatus Thermobaculales,Thermobaculum(4.1),Thermobaculum
Butyricicoccaceae,family,1,4.02,4.02,93,Bacillota > Clostridia > Eubacteriales,Butyricicoccus(4.0),Butyricicoccus
Pelagicoccaceae,family,1,4.01,4.01,32,Verrucomicrobiota > Opitutia > Puniceicoccales,Pelagicoccus(4.0),Pelagicoccus
Lacipirellulaceae,family,1,3.99,3.99,21,Planctomycetota > Planctomycetia > Pirellulales,Bythopirellula(4.0),Bythopirellula
Mucispirillaceae,family,1,3.99,3.99,21,Deferribacterota > Deferribacteres > Deferribacterales,Mucispirillum(4.0),Mucispirillum
Cohaesibacteraceae,family,1,3.94,3.94,33,Pseudomonadota > Alphaproteobacteria > Hyphomicrobiales,Cohaesibacter(3.9),Cohaesibacter
Ketobacteraceae,family,1,3.93,3.93,23,Pseudomonadota > Gammaproteobacteria > Pseudomonadales,Ketobacter(3.9),Ketobacter
Acidithiobacillaceae,family,1,3.93,3.93,78,Pseudomonadota > Acidithiobacillia > Acidithiobacillales,Acidithiobacillus(3.9),Acidithiobacillus
Mycoplasmataceae,family,1,3.92,3.92,254,Mycoplasmatota > Mollicutes > Mycoplasmatales,Mycoplasma(3.9),Mycoplasma
Nakamurellaceae,family,1,3.9,3.9,50,Actinomycetota > Actinomycetes > Nakamurellales,Nakamurella(3.9),Nakamurella
Tepidanaerobacteraceae,family,1,3.89,3.89,32,Bacillota > Clostridia > Thermosediminibacterales,Tepidanaerobacter(3.9),Tepidanaerobacter
Marinobacteraceae,family,1,3.88,3.88,283,Pseudomonadota > Gammaproteobacteria > Pseudomonadales,Marinobacter(3.9),Marinobacter
Hydrogenimonadaceae,family,1,3.85,3.85,22,Campylobacterota > Epsilonproteobacteria > Campylobacterales,Hydrogenimonas(3.8),Hydrogenimonas
Ferrovaceae,family,1,3.84,3.84,29,Pseudomonadota > Betaproteobacteria > Ferrovales,Ferrovum(3.8),Ferrovum
Thermoflexibacteraceae,family,1,3.83,3.83,13,Bacteroidota > Cytophagia > Cytophagales,Thermoflexibacter(3.8),Thermoflexibacter
Fimbriimonadaceae,family,1,3.81,3.81,16,Armatimonadota > Fimbriimonadia > Fimbriimonadales,Fimbriimonas(3.8),Fimbriimonas
Coleofasciculaceae,family,1,3.81,3.81,67,Cyanobacteriota > Cyanophyceae > Coleofasciculales,Coleofasciculus(3.8),Coleofasciculus
Fibrobacteraceae,family,1,3.78,3.78,96,Fibrobacterota > Fibrobacteria > Fibrobacterales,Fibrobacter(3.8),Fibrobacter
Syntrophotaleaceae,family,1,3.77,3.77,21,Thermodesulfobacteriota > Desulfuromonadia > Desulfuromonadales,Syntrophotalea(3.8),Syntrophotalea
Alcanivoracaceae,family,1,3.73,3.73,135,Pseudomonadota > Gammaproteobacteria > Oceanospirillales,Alcanivorax(3.7),Alcanivorax
Geoalkalibacteraceae,family,1,3.73,3.73,18,Thermodesulfobacteriota > Desulfuromonadia > Desulfuromonadales,Geoalkalibacter(3.7),Geoalkalibacter
Coraliomargaritaceae,family,1,3.72,3.72,31,Verrucomicrobiota > Opitutia > Puniceicoccales,Coraliomargarita(3.7),Coraliomargarita
Rickettsiaceae,family,1,3.7,3.7,12,Pseudomonadota > Alphaproteobacteria > Rickettsiales,Orientia(3.7),Orientia
Calditerrivibrionaceae,family,1,3.7,3.7,12,Deferribacterota > Deferribacteres > Deferribacterales,Calditerrivibrio(3.7),Calditerrivibrio
Gottschalkiaceae,family,1,3.7,3.7,12,Bacillota > Tissierellia > Tissierellales,Gottschalkia(3.7),Gottschalkia
Marinicellaceae,family,1,3.66,3.66,30,Pseudomonadota > Gammaproteobacteria > Lysobacterales,Marinicella(3.7),Marinicella
Nitratiruptoraceae,family,1,3.65,3.65,28,Campylobacterota > Epsilonproteobacteria > Nautiliales,Nitratiruptor(3.7),Nitratiruptor
Sneathiellaceae,family,1,3.62,3.62,33,Pseudomonadota > Alphaproteobacteria > Sneathiellales,Sneathiella(3.6),Sneathiella
